timestamp;capacitance;temperature;light
;324;159;-27057
;324;158;-26883
;324;158;-27098
;324;158;-26934
;323;158;-26998
;323;158;-27271
;322;158;-27139
;324;158;-27115
;324;158;-27027
;324;158;-26990
;323;158;-27175
;324;158;-27108
;323;158;-26671
;323;158;-27244
;322;158;-27087
;324;158;-27210
;324;158;-27080
;324;158;-27139
;324;158;-26937
;323;158;-27142
;324;158;-26881
;324;158;-26987
;323;158;-27080
;323;158;-27112
;323;158;-26854
;323;158;-26973
;322;157;-27097
;324;158;-26935
;323;158;-27043
;324;158;-27132
;324;157;-27032
;323;158;-27145
;323;158;-27036
;323;158;-26940
;323;157;-27151
;323;158;-27141
;322;158;-27172
;323;158;-27127
;322;158;-27148
;324;158;-27135
;323;157;-27112
;323;157;-27039
;324;157;-27166
;323;158;-26906
;323;157;-27165
;323;158;-26908
;323;158;-26985
;323;158;-27139
;323;157;-27104
;323;157;-26962
;323;158;-27026
;323;157;-27269
;324;157;-26922
;324;158;-27129
;323;157;-26987
;323;158;-27119
;323;158;-26793
;323;158;-26826
;323;158;-26817
;323;157;-26980
;322;157;-27096
;323;158;-27173
;324;157;-27016
;324;158;-26770
;323;158;-26829
;323;157;-27080
;323;157;-27035
;323;157;-27061
;323;158;-26912
;323;157;-27102
;322;158;-27351
;323;157;-27033
;322;157;-26980
;323;157;-27580
;323;157;-27091
;324;158;-27163
;323;158;-27363
;324;157;-27591
;324;158;-27376
;323;157;-27607
;323;158;-27599
;323;157;-27735
;323;157;-27658
;323;157;-27554
;323;158;-27566
;323;158;-27430
;323;158;-27444
;323;158;-27462
;324;158;-27274
;323;158;-27269
;323;157;-27394
;323;158;-27121
;323;158;-27163
;324;158;-27403
;323;158;-27348
;323;158;-27154
;323;158;-27284
;322;158;-27401
;323;158;-27418
;323;158;-27064
;324;158;-27143
;323;158;-27396
;323;158;-27139
;322;158;-27424
;324;158;-27165
;323;158;-27373
;322;158;-27325
;323;158;-27400
;322;158;-27499
;323;158;-27536
;324;158;-27453
;324;158;-27450
;323;158;-27279
;324;158;-27525
;323;158;-27366
;323;158;-27615
;323;158;-27642
;323;158;-27638
;323;158;-27648
;323;158;-27598
;323;158;-27522
;323;159;-27248
;323;158;-27551
;323;158;-27681
;324;158;-27645
;323;158;-27614
;322;158;-27605
;322;158;-27610
;323;159;-27589
;323;159;-27455
;323;158;-27484
;322;158;-27524
;322;158;-27450
;323;159;-27146
;323;158;-27435
;324;159;-27394
;322;159;-27205
;323;159;-27145
;324;159;-27237
;324;158;-27433
;323;159;-27340
;323;159;-27501
;323;159;-27414
;325;159;-27620
;322;159;-27649
;323;159;-27506
;323;159;-27753
;323;159;-27766
;322;158;-27906
;322;159;-27751
;323;158;-28030
;324;159;-27788
;322;159;-28102
;323;159;-28152
;322;159;-28252
;323;159;-28241
;323;159;-28043
;323;159;-28195
;323;159;-28507
;323;159;-28680
;322;159;-28994
;324;159;-29051
;323;159;-29128
;323;159;-29090
;322;159;-29364
;323;159;-29431
;323;159;-29963
;323;159;-30016
;322;159;-30441
;323;159;-30847
;323;159;-31122
;322;159;-31240
;324;159;-31236
;324;159;-26563
;323;159;-27082
;323;159;-27688
;323;160;-28517
;323;159;-29166
;323;159;-29708
;323;159;-30177
;324;159;-31153
;322;160;-32096
;323;159;-32609
;323;159;32670
;324;160;32658
;322;160;32265
;322;159;31684
;324;159;31185
;323;159;31334
;322;159;31174
;323;159;30800
;323;160;30800
;324;160;30741
;323;160;30936
;324;159;30724
;322;159;30618
;323;159;30458
;322;160;30180
;323;159;29974
;323;159;29299
;324;159;28703
;324;160;28383
;324;160;28170
;323;159;27616
;322;159;27014
;322;160;27176
;323;160;26448
;322;160;26423
;322;160;26395
;322;160;26746
;322;160;26562
;324;160;26069
;322;159;26140
;323;160;26263
;322;160;25483
;322;160;24785
;323;160;24262
;322;160;24116
;324;159;24332
;322;160;24180
;322;160;23896
;323;160;23907
;323;160;23506
;322;159;23317
;323;160;23313
;324;160;23074
;323;160;22912
;322;160;22841
;323;160;22389
;322;160;22078
;323;160;21470
;322;160;20956
;323;160;20528
;322;160;20275
;323;160;19962
;322;160;19889
;323;160;19765
;323;159;19307
;323;160;18944
;323;160;18586
;323;160;18340
;322;160;17947
;322;160;17717
;323;160;17472
;322;160;17129
;323;160;16340
;324;160;15732
;323;160;15552
;324;160;15496
;322;160;15530
;323;160;15325
;322;160;15232
;323;160;14971
;324;160;14720
;323;160;15233
;323;160;15505
;323;160;14869
;324;160;13875
;322;160;13125
;323;160;13145
;322;160;12755
;322;160;12257
;323;160;12369
;322;160;11216
;323;160;10449
;322;160;10131
;321;160;10226
;323;160;10268
;322;160;10131
;322;160;9461
;323;160;8819
;323;160;8315
;322;160;7916
;322;160;7508
;322;160;7067
;323;160;6687
;322;160;6247
;322;160;5833
;323;160;5568
;323;160;5393
;322;160;5335
;322;160;5341
;323;160;5372
;323;159;5342
;322;160;5325
;322;159;5507
;322;159;6082
;322;159;6584
;323;159;5953
;322;160;5102
;322;159;4935
;322;160;5217
;323;159;4751
;322;160;-1
;322;160;5202
;322;159;5732
;323;159;6128
;323;160;7086
;323;160;7442
;322;159;7505
;322;159;6919
;323;159;5930
;322;159;6540
;323;159;7924
;322;159;8895
;323;159;8762
;322;159;9102
;322;159;8379
;323;159;7597
;324;159;7540
;323;159;7433
;323;159;7638
;322;160;7878
;322;159;8006
;322;159;7861
;322;160;7581
;323;159;7215
;323;159;7025
;321;159;6805
;323;159;6890
;322;159;7175
;323;159;7419
;322;160;7597
;323;159;7567
;322;159;7463
;322;159;7504
;322;160;7732
;322;160;7886
;322;159;8083
;322;159;8507
;322;159;8655
;322;159;8539
;322;160;8331
;321;159;7995
;323;160;7667
;322;160;7548
;322;159;7320
;323;159;6911
;322;159;6693
;322;160;6726
;322;159;6537
;322;159;6414
;323;159;6262
;323;159;6012
;322;159;5659
;323;160;4768
;321;159;4746
;322;159;4679
;323;159;4605
;322;159;4538
;322;159;4397
;322;159;4146
;322;159;3827
;322;159;3483
;322;159;3240
;322;159;3007
;322;159;2763
;322;159;2380
;321;159;2131
;322;159;2033
;322;159;2023
;322;159;2019
;322;159;2185
;323;159;2470
;322;159;2835
;322;159;3103
;322;159;3043
;322;159;3112
;322;159;2990
;322;159;3001
;322;159;3340
;322;159;3580
;322;159;3802
;322;159;4310
;321;159;4144
;321;159;4008
;322;159;3535
;323;159;2908
;322;159;3071
;322;159;3211
;322;159;3869
;322;159;4153
;322;159;4101
;322;160;4078
;322;159;4100
;321;159;4204
;322;159;4385
;322;159;4265
;323;159;3987
;322;160;3796
;322;159;3724
;322;159;3393
;323;159;3261
;322;159;3191
;322;160;3363
;322;159;3424
;322;160;3679
;322;159;4119
;321;159;4793
;321;159;-1
;322;160;5854
;322;160;7227
;322;159;7573
;321;160;7535
;322;160;7567
;322;160;6624
;321;160;6246
;322;159;5991
;321;160;5896
;322;159;6037
;322;160;5585
;321;160;5439
;321;160;5326
;322;160;5521
;321;159;5495
;321;160;5395
;322;160;4540
;322;159;4114
;322;160;3762
;323;160;3491
;322;159;3221
;321;159;2908
;322;160;2565
;322;160;2245
;322;160;1940
;321;159;1737
;321;160;1623
;322;160;1598
;321;160;1657
;322;160;1756
;321;160;1925
;322;159;2002
;323;160;2040
;321;160;2193
;322;160;2413
;322;160;2997
;322;160;3480
;322;159;3495
;322;160;3707
;321;160;4112
;321;159;4439
;321;160;-1
;321;159;4952
;321;160;4576
;320;160;3681
;322;159;3360
;321;160;2937
;322;160;2622
;322;160;2586
;322;160;2407
;322;160;2421
;322;160;2312
;323;160;2326
;322;160;2287
;322;160;2220
;322;160;2154
;321;160;2115
;323;160;2031
;322;160;1921
;321;160;1799
;323;160;1721
;321;160;1649
;321;160;1586
;322;160;1528
;322;160;1489
;322;160;1471
;321;160;1443
;321;160;1419
;322;160;1386
;322;160;1343
;321;160;1310
;322;160;1287
;322;160;1253
;321;160;1218
;322;160;1194
;322;160;1181
;322;160;1162
;322;160;1121
;321;160;1101
;321;160;1057
;321;160;1020
;322;161;993
;322;161;954
;321;160;940
;322;161;941
;321;160;939
;322;160;945
;322;161;946
;322;161;944
;322;160;948
;321;160;938
;322;161;952
;322;161;988
;322;160;1002
;322;160;989
;323;161;948
;321;161;941
;321;161;935
;322;161;924
;321;161;914
;321;161;908
;321;161;905
;321;161;899
;321;161;896
;321;161;887
;322;161;883
;321;161;877
;322;161;870
;321;161;859
;322;161;850
;322;161;843
;321;161;840
;321;161;838
;322;161;835
;322;161;838
;321;161;841
;321;162;843
;322;161;866
;322;162;875
;322;161;886
;322;162;898
;321;162;902
;323;162;903
;322;162;905
;321;162;917
;322;162;938
;321;162;962
;321;163;972
;321;163;981
;322;163;1016
;322;163;1041
;321;163;1116
;321;163;1188
;321;163;1224
;321;163;1285
;321;164;1375
;321;164;1402
;322;164;1404
;322;164;1374
;321;164;1397
;322;164;1416
;321;164;1411
;321;164;1406
;321;165;1412
;321;164;1392
;322;165;1433
;321;164;1437
;322;165;1479
;321;164;1500
;321;165;1463
;322;165;1431
;322;165;1416
;321;165;1428
;321;165;1488
;321;165;1512
;321;165;1553
;321;165;1624
;322;166;1619
;322;165;1638
;322;166;1647
;321;165;1647
;322;166;1689
;322;166;1732
;320;166;1810
;321;166;1879
;322;166;1922
;321;166;1959
;322;166;1937
;322;166;1867
;322;167;1771
;321;167;1713
;320;167;1707
;322;167;1673
;322;167;1651
;321;167;1635
;321;167;1670
;320;167;1730
;322;168;1780
;322;168;1778
;322;167;1770
;321;168;1791
;321;167;1843
;321;168;1837
;321;167;1826
;322;168;1890
;321;167;1981
;322;168;2024
;321;168;2051
;322;168;2096
;321;168;2112
;320;168;2105
;322;168;2116
;321;168;2119
;322;168;2111
;322;168;2123
;322;168;2134
;322;168;2131
;322;168;2178
;321;168;2239
;321;168;2280
;321;168;2283
;322;168;2344
;321;168;2444
;322;168;2544
;322;168;2618
;322;168;2650
;321;168;2648
;321;168;2672
;321;168;2684
;322;168;2690
;321;168;2701
;322;168;2731
;322;168;2771
;321;168;2768
;321;168;2793
;321;169;2797
;321;168;2845
;321;168;2916
;320;169;2972
;321;168;3034
;321;169;3109
;321;169;3146
;321;169;3187
;321;169;3233
;320;169;3279
;322;169;3334
;322;169;3361
;321;169;3407
;322;169;3467
;322;169;3500
;320;169;3546
;321;169;3597
;321;169;3663
;322;169;3715
;320;169;3768
;321;169;3833
;321;169;3890
;322;169;3966
;321;169;4053
;321;169;4151
;321;170;4230
;322;169;4386
;321;170;4532
;321;169;4699
;321;169;4867
;321;169;-1
;322;170;5044
;321;170;5195
;321;170;5336
;322;170;5488
;321;169;5661
;321;169;5832
;322;169;5977
;321;169;6147
;321;170;6337
;321;170;6533
;321;169;6749
;321;169;6954
;321;170;7167
;322;169;7354
;322;169;7584
;321;170;7862
;321;169;8083
;322;170;8377
;321;169;8613
;321;170;8926
;321;169;9181
;322;169;9543
;320;169;9869
;321;170;10216
;321;170;10583
;321;170;11020
;321;170;11385
;322;170;11901
;321;170;12407
;320;170;13006
;322;170;13518
;322;170;14221
;322;170;14846
;322;170;15527
;321;169;16246
;321;170;17029
;321;170;17812
;322;170;18563
;321;170;19420
;321;170;20341
;321;170;21336
;321;170;22350
;321;169;23383
;321;169;24399
;321;169;25478
;321;169;26466
;321;169;27540
;321;169;28508
;321;170;29558
;321;169;30441
;321;170;31232
;321;169;31854
;322;169;-32696
;321;169;32624
;321;169;32031
;321;169;31384
;322;170;31672
;322;169;31826
;320;169;32504
;321;169;32748
;321;170;-32296
;321;169;-32300
;321;169;-31707
;321;169;-31586
;321;170;-31302
;321;170;-31217
;321;169;31840
;321;169;31984
;321;170;32305
;321;170;32434
;321;169;32539
;321;170;32628
;321;170;-29752
;321;170;-29821
;320;170;-29530
;321;170;-29413
;320;170;-29022
;321;170;-29192
;320;170;-29055
;321;170;-29092
;320;170;-28735
;320;169;-28912
;320;170;-28491
;321;170;-28993
;321;170;-28747
;320;170;-28629
;321;170;-28557
;321;169;-28889
;322;169;-28818
;321;170;-28658
;321;170;-28965
;322;170;-28930
;321;170;-29003
;321;169;-32007
;321;170;-29223
;321;170;-29483
;321;169;-29589
;320;169;-29609
;321;169;-29724
;320;169;-29510
;322;169;-29699
;321;169;-32302
;321;170;-32318
;321;169;-32470
;320;169;-32631
;321;169;-32534
;322;169;-32271
;320;169;-32059
;321;169;-32287
;321;169;-32331
;321;170;-31982
;319;169;-32158
;321;169;-32134
;321;169;-31927
;321;169;-31962
;321;169;-31957
;321;169;-31818
;320;170;-31936
;320;170;-31950
;320;169;-31750
;320;169;-31968
;321;169;-31908
;321;169;-31471
;321;170;-31850
;322;169;-31797
;320;169;-31475
;321;170;-31465
;321;169;-31755
;320;169;-31496
;320;169;-31670
;316;169;-30960
;317;169;-31276
;317;169;-31371
;317;169;-31029
;317;169;-31133
;315;169;-30983
;316;169;-30911
;316;169;-31012
;317;169;-30990
;317;169;-31114
;315;169;-31195
;316;169;-30921
;316;169;-30977
;316;169;-31086
;316;169;-31032
;315;169;-31042
;316;169;-31226
;317;169;-31311
;316;169;-30977
;317;169;-30957
;316;169;-31155
;316;169;-27435
;316;169;-27150
;316;169;-27353
;316;169;-27351
;316;169;-27733
;316;169;-27338
;315;169;-27540
;316;169;-27541
;316;169;-27166
;316;169;-26932
;317;169;-27627
;316;169;-27269
;315;169;-27326
;316;169;-27337
;314;169;-27225
;316;169;-27264
;316;169;-27405
;317;169;-27254
;317;169;-27328
;317;169;-27268
;316;169;-26992
;316;169;-27309
;315;169;-26909
;316;168;-27449
;316;168;-27116
;316;168;-26960
;317;168;-27152
;316;168;-27185
;316;168;-27113
;315;169;-27456
;314;168;-26876
;315;168;-27362
;316;168;-27726
;316;168;-26693
;316;168;-27150
;315;168;-26808
;314;168;-27487
;317;168;-27303
;316;168;-27294
;316;168;-26979
;316;168;-27542
;316;168;-27042
;316;168;-28338
;315;168;-27536
;315;168;-27860
;316;168;-27697
;316;168;-27837
;316;168;-27817
;315;168;-28052
;316;168;-27675
;316;167;-27652
;316;168;-27651
;316;167;-27740
;316;167;-27777
;315;167;-28115
;316;167;-28059
;317;167;-28119
;315;167;-27675
;315;167;-27711
;316;167;-27814
;317;167;-27833
;316;167;-28841
;316;167;-29341
;317;167;-29751
;317;167;-30292
;315;167;-30916
;316;167;-30637
;315;167;-31069
;314;167;-31413
;315;167;-31482
;316;167;-31903
;316;168;-32105
;316;168;-32010
;315;168;-31923
;316;168;-31956
;316;168;-32289
;315;168;-32236
;315;168;-32542
;315;169;-32512
;315;169;-32498
;315;169;32544
;316;170;32063
;315;170;32409
;315;170;32262
;316;170;31566
;316;171;31801
;316;171;31730
;314;171;31952
;317;172;31650
;315;172;31425
;316;172;31291
;314;173;31103
;315;173;31689
;316;174;31446
;315;174;31595
;316;174;31096
;314;175;31221
;315;175;31121
;315;175;31028
;316;176;31111
;316;176;31259
;315;176;31207
;316;176;31146
;316;176;31226
;316;177;30848
;316;177;31031
;317;178;31329
;316;178;31204
;315;178;31109
;317;179;30857
;315;179;31014
;315;179;30875
;317;180;30932
;315;180;31062
;316;180;30873
;317;180;30958
;316;181;30973
;316;181;30836
;314;181;30820
;315;182;30729
;314;182;30775
;318;182;30943
;316;182;30949
;316;183;30625
;315;183;30531
;316;183;30397
;316;185;30438
;316;185;30381
;315;185;30435
;316;185;30359
;315;185;30449
;316;186;30395
;316;186;30415
;316;186;30356
;316;187;30332
;316;187;30214
;315;187;30196
;316;188;30203
;316;188;29989
;315;188;30284
;315;188;29970
;315;188;30106
;316;189;27750
;315;189;27934
;315;189;28345
;316;189;27973
;316;190;30161
;316;190;29923
;316;191;29853
;315;191;29857
;316;191;30013
;316;191;29876
;316;191;29729
;316;192;29906
;316;192;29664
;315;192;29851
;316;192;29881
;315;192;29321
;317;192;29647
;315;193;29708
;315;193;29794
;316;193;29721
;316;193;29703
;315;194;29530
;315;194;29816
;315;194;29815
;313;194;29692
;316;195;29390
;317;195;29989
;316;195;29910
;315;195;29959
;317;195;29756
;315;196;29902
;316;196;29641
;316;196;29713
;315;197;29884
;316;197;29847
;315;197;29661
;317;197;29847
;317;197;29955
;316;197;29682
;316;197;29853
;316;198;29813
;316;198;29744
;316;198;29958
;317;198;29952
;317;199;29928
;316;199;29789
;316;199;29949
;317;199;29962
;314;199;29774
;316;199;30028
;316;199;30041
;315;199;29857
;317;200;29865
;317;200;29784
;316;200;29826
;315;200;29833
;316;200;29507
;316;200;29935
;316;200;29688
;315;201;29894
;317;201;29922
;316;201;29772
;317;201;29949
;315;201;29800
;316;201;29872
;316;201;29598
;316;201;29926
;316;202;29890
;317;202;29627
;315;202;29662
;316;202;29544
;317;202;29712
;317;202;29678
;315;202;29736
;316;202;29634
;315;202;29380
;317;203;29501
;317;203;29635
;316;203;29464
;316;203;29677
;316;203;29637
;314;203;29550
;315;204;29395
;316;204;29414
;317;204;29714
;317;204;29458
;315;204;29595
;317;204;29570
;316;204;29374
;316;204;29632
;316;204;29624
;316;205;29887
;316;205;29625
;316;205;29786
;315;205;29818
;318;205;29554
;316;205;29551
;316;205;30025
;316;205;29908
;317;205;29603
;315;205;29853
;315;205;29592
;316;206;29804
;316;206;29491
;316;206;29501
;316;206;29887
;316;206;29817
;315;206;29687
;316;206;29663
;316;207;29919
;317;207;29821
;316;207;29644
;317;207;27546
;316;207;29676
;316;207;29666
;316;207;29667
;317;207;29348
;316;207;29827
;317;207;29581
;316;207;29522
;316;207;27531
;317;207;27499
;316;208;29490
;317;208;29830
;316;208;29897
;316;208;29931
;315;208;30307
;318;208;30361
;316;208;30815
;316;208;30745
;316;208;30695
;315;208;30308
;316;208;30824
;317;208;30960
;316;208;31042
;316;208;31648
;317;208;31591
;317;208;31488
;316;208;31487
;316;208;31445
;316;208;31719
;317;208;31806
;316;208;32250
;316;208;31879
;317;208;32191
;316;208;32340
;316;208;32468
;316;208;32541
;317;208;32696
;315;207;32502
;316;207;-32713
;316;207;32461
;316;207;32714
;316;207;32697
;317;207;32695
;316;206;-32538
;316;206;-32506
;317;206;-32564
;315;206;-32476
;315;206;-32053
;316;206;-32338
;316;205;-32010
;317;205;-31940
;316;205;-32017
;315;205;-32027
;316;205;-31654
;317;205;-31725
;316;204;-31353
;317;204;-31372
;315;204;-31418
;316;204;-31293
;316;204;-31397
;316;204;-31533
;316;204;-31311
;316;203;-31202
;316;203;-31141
;316;203;-31302
;316;203;-31027
;316;203;-30996
;316;202;-31058
;317;202;-30890
;317;202;-31057
;316;202;-30939
;315;202;-30832
;315;201;-30457
;316;201;-30792
;317;201;-30704
;316;201;-30472
;316;201;-30542
;317;201;-30297
;316;200;-30478
;317;200;-30496
;316;200;-30397
;315;200;-30451
;316;200;-30430
;314;199;-30240
;315;200;-30456
;316;199;-30367
;315;199;-30300
;316;199;-30427
;314;199;-30218
;317;199;-30312
;316;199;-30357
;316;198;-30124
;315;198;-30228
;315;198;-30025
;315;198;-30209
;317;198;-30174
;315;197;-30100
;317;197;-29914
;316;197;-30006
;316;197;-29851
;317;197;-30007
;316;197;-29802
;316;197;-29929
;317;197;-29981
;316;196;-29865
;316;196;-29541
;316;196;-29884
;316;196;-29588
;316;196;-29898
;317;196;-29905
;316;195;-29691
;316;195;-29666
;316;195;-29591
;316;195;-29508
;315;195;-29595
;315;194;-29957
;315;194;-29675
;316;194;-29262
;318;194;-29530
;315;194;-29720
;315;194;-29459
;316;194;-29906
;316;193;-29409
;315;193;-29701
;317;193;-29776
;316;193;-29891
;316;193;-29836
;316;193;-29817
;315;192;-30175
;315;192;-29973
;316;192;-29955
;316;192;-29871
;316;192;-29854
;315;192;-29677
;316;192;-29736
;315;192;-29480
;315;192;-29565
;317;192;-29591
;315;192;-29394
;315;191;-29604
;317;192;-29982
;316;191;-29436
;316;191;-29524
;315;191;-29334
;316;191;-29514
;316;191;-29458
;316;191;-29654
;316;191;-29336
;316;191;-29301
;317;190;-29461
;315;190;-29175
;317;190;-29307
;316;190;-29314
;315;190;-28864
;317;190;-29022
;315;189;-29156
;316;189;-29107
;315;189;-29218
;316;189;-29446
;315;189;-29219
;316;189;-29075
;317;189;-29416
;316;189;-29294
;315;189;-29436
;316;189;-29268
;317;189;-28799
;316;188;-29522
;315;188;-29666
;315;188;-29562
;316;188;-29774
;316;188;-29717
;315;188;-29846
;316;188;-29366
;316;188;-29452
;315;188;-29661
;317;188;-29303
;316;188;-29546
;316;187;-29261
;316;188;-29675
;315;187;-29279
;316;187;-29283
;315;187;-29319
;316;187;-29306
;316;187;-29065
;315;187;-29077
;315;187;-29444
;315;187;-29269
;316;187;-29097
;316;187;-29162
;316;187;-28871
;315;186;-29169
;315;187;-29137
;315;186;-29129
;316;186;-29184
;316;186;-29048
;315;186;-28919
;316;186;-28644
;315;186;-28807
;315;186;-28668
;315;186;-28452
;316;186;-28492
;316;186;-28937
;315;186;-28869
;316;185;-28832
;316;186;-28581
;314;185;-28360
;316;185;-28519
;316;185;-28831
;316;185;-28751
;315;185;-28607
;316;185;-29264
;316;185;-28849
;316;185;-28843
;315;185;-29239
;316;185;-29274
;316;185;-29362
;315;185;-29308
;315;185;-29102
;316;185;-29339
;316;185;-29045
;315;185;-29152
;315;185;-29062
;315;185;-29297
;314;185;-29423
;315;185;-29333
;316;185;-29261
;316;185;-29293
;315;185;-29316
;315;185;-29334
;315;185;-29354
;317;183;-29027
;315;185;-29239
;315;185;-29353
;313;185;-28761
;316;183;-29344
;314;185;-28708
;315;183;-28987
;316;183;-28828
;316;183;-28889
;316;183;-28861
;316;183;-28729
;316;183;-28913
;315;183;-28820
;316;183;-28681
;316;183;-28852
;315;183;-28981
;316;183;-28870
;316;183;-28169
;316;183;-28379
;316;183;-28521
;317;182;-28444
;316;183;-28593
;315;183;-28294
;315;183;-28511
;315;182;-28642
;316;182;-28641
;315;182;-28214
;315;182;-28675
;315;182;-28625
;315;182;-28135
;315;182;-28424
;315;182;-27984
;315;182;-28363
;315;182;-28125
;315;182;-28467
;316;182;-28017
;316;182;-28368
;315;182;-28015
;316;182;-28190
;315;182;-28194
;314;181;-28482
;316;181;-28631
;316;181;-28969
;314;181;-28767
;314;181;-29173
;317;181;-29234
;316;181;-29365
;316;181;-29135
;315;181;-29418
;315;181;-29312
;315;181;-29555
;315;181;-29404
;317;181;-29543
;315;181;-29834
;315;181;-29683
;314;181;-29680
;316;181;-29579
;315;181;-29622
